1697966080.996559970;k1: 1.0
1697966080.997052309;k2: 5.0
1697966080.997491329;Max_linear: 10.0
1697966080.997983120;Max_angular: 10.0
1697966080.998498267;Target_distance: 1.0
time;side;closest_point_dist;relative_dist;angular_vel;linear_vel
1697966157.340273145;right;0.7769;0.2231;0.2489;1.0000
1697966157.352036430;right;0.7769;0.2231;0.2489;1.0000
1697966157.366332823;right;0.7769;0.2231;0.2489;1.0000
1697966157.374196172;right;0.7770;0.2230;0.1614;1.0000
1697966157.389382282;right;0.7770;0.2230;0.1614;1.0000
1697966157.396443264;right;0.7771;0.2229;0.1613;1.0000
1697966157.404151206;right;0.7771;0.2229;0.1613;1.0000
1697966157.433317176;right;0.7772;0.2228;0.1612;1.0000
1697966157.441758577;right;0.7773;0.2227;0.1611;1.0000
1697966157.451758928;right;0.7773;0.2227;0.1610;1.0000
1697966157.459925918;right;0.7774;0.2226;0.1609;1.0000
1697966157.474153817;right;0.7775;0.2225;0.1609;1.0000
1697966157.491192834;right;0.7776;0.2224;0.1607;1.0000
1697966157.500047704;right;0.7778;0.2222;0.1606;1.0000
1697966157.514299811;right;0.7779;0.2221;0.1605;1.0000
1697966157.520782842;right;0.7780;0.2220;0.1604;1.0000
1697966157.536711793;right;0.7782;0.2218;0.1602;1.0000
1697966157.551958133;right;0.7783;0.2217;0.1601;1.0000
1697966157.561377793;right;0.7785;0.2215;0.1599;1.0000
1697966157.571740098;right;0.7786;0.2214;0.1598;1.0000
1697966157.582364354;right;0.7788;0.2212;0.1596;1.0000
1697966157.589472885;right;0.7790;0.2210;0.1594;1.0000
1697966157.606266601;right;0.7792;0.2208;0.1592;1.0000
1697966157.619102550;right;0.7794;0.2206;0.1590;1.0000
1697966157.625397152;right;0.7796;0.2204;0.1588;1.0000
1697966157.634218436;right;0.7798;0.2202;0.0711;1.0000
1697966157.645053801;right;0.7800;0.2200;0.0709;1.0000
1697966157.657544400;right;0.7802;0.2198;0.0707;1.0000
1697966157.674148347;right;0.7805;0.2195;0.0704;1.0000
1697966157.685081830;right;0.7807;0.2193;0.0702;1.0000
1697966157.692010016;right;0.7809;0.2191;0.0700;1.0000
1697966157.700369437;right;0.7812;0.2188;0.0697;1.0000
1697966157.713061503;right;0.7814;0.2186;0.0695;1.0000
1697966157.721129353;right;0.7817;0.2183;0.0692;1.0000
1697966157.740217141;right;0.7819;0.2181;0.0690;1.0000
1697966157.754897495;right;0.7822;0.2178;0.0687;1.0000
1697966157.762029403;right;0.7824;0.2176;0.0685;1.0000
1697966157.771552805;right;0.7827;0.2173;0.0682;1.0000
1697966157.783534458;right;0.7830;0.2170;0.0680;1.0000
1697966157.799713421;right;0.7832;0.2168;0.0677;1.0000
1697966157.815977832;right;0.7835;0.2165;0.0674;1.0000
1697966157.822780153;right;0.7838;0.2162;0.0672;1.0000
1697966157.833017538;right;0.7840;0.2160;0.0669;1.0000
1697966157.839666525;right;0.7843;0.2157;0.0666;1.0000
1697966157.847728219;right;0.7846;0.2154;0.0663;1.0000
1697966157.864888804;right;0.7849;0.2151;0.0660;1.0000
1697966157.873304113;right;0.7852;0.2148;0.0657;1.0000
1697966157.887152181;right;0.7855;0.2145;0.0654;1.0000
1697966157.897213893;right;0.7858;0.2142;0.0651;1.0000
1697966157.907524692;right;0.7861;0.2139;0.0648;1.0000
1697966157.915851370;right;0.7864;0.2136;0.0645;1.0000
1697966157.925970095;right;0.7867;0.2133;0.0642;1.0000
1697966157.947414376;right;0.7870;0.2130;0.0639;1.0000
1697966157.955907883;right;0.7873;0.2127;0.0636;1.0000
1697966157.967431509;right;0.7876;0.2124;0.0633;1.0000
1697966157.975628190;right;0.7880;0.2120;0.0630;1.0000
1697966157.984320678;right;0.7883;0.2117;0.0626;1.0000
1697966158.014512081;right;0.7886;0.2114;0.0623;1.0000
1697966158.020980615;right;0.7889;0.2111;0.0620;1.0000
1697966158.030949322;right;0.7893;0.2107;0.0616;1.0000
1697966158.037240636;right;0.7896;0.2104;0.0613;1.0000
1697966158.045325632;right;0.7900;0.2100;0.0610;1.0000
1697966158.056531338;right;0.7903;0.2097;0.0606;1.0000
1697966158.077499686;right;0.7907;0.2093;0.0603;1.0000
1697966158.088686793;right;0.7910;0.2090;0.0599;1.0000
1697966158.099695673;right;0.7914;0.2086;0.0596;1.0000
1697966158.109139663;right;0.7917;0.2083;0.0592;1.0000
1697966158.132902884;right;0.7921;0.2079;0.0588;1.0000
1697966158.141400600;right;0.7924;0.2076;0.0585;1.0000
1697966158.153441001;right;0.7928;0.2072;0.0581;1.0000
1697966158.161114719;right;0.7932;0.2068;0.0577;1.0000
1697966158.173712751;right;0.7935;0.2065;0.0574;1.0000
1697966158.194582891;right;0.7939;0.2061;0.0570;1.0000
1697966158.204345423;right;0.7943;0.2057;0.0566;1.0000
1697966158.214882336;right;0.7947;0.2053;0.0562;1.0000
1697966158.222160111;right;0.7951;0.2049;0.0559;1.0000
1697966158.239605344;right;0.7954;0.2046;-0.0320;1.0000
1697966158.255213486;right;0.7958;0.2042;-0.0324;1.0000
1697966158.267266421;right;0.7962;0.2038;-0.0328;1.0000
1697966158.274370415;right;0.7966;0.2034;0.0543;1.0000
1697966158.283095363;right;0.7970;0.2030;0.0539;1.0000
1697966158.304745641;right;0.7974;0.2026;-0.0339;1.0000
1697966158.321466290;right;0.7978;0.2022;-0.0343;1.0000
1697966158.333087130;right;0.7981;0.2019;-0.0347;1.0000
1697966158.339893266;right;0.7985;0.2015;0.0524;1.0000
1697966158.346454219;right;0.7989;0.2011;0.0520;1.0000
1697966158.355525453;right;0.7993;0.2007;-0.0359;1.0000
1697966158.363949001;right;0.7997;0.2003;-0.0362;1.0000
1697966158.385662196;right;0.8001;0.1999;-0.0366;1.0000
1697966158.401593185;right;0.8005;0.1995;0.0505;1.0000
1697966158.411187219;right;0.8008;0.1992;0.0501;1.0000
1697966158.417930119;right;0.8012;0.1988;-0.0378;1.0000
1697966158.433239685;right;0.8016;0.1984;-0.0382;1.0000
1697966158.445520263;right;0.8020;0.1980;-0.0386;1.0000
1697966158.458863018;right;0.8024;0.1976;0.0485;1.0000
1697966158.467578450;right;0.8028;0.1972;0.0481;1.0000
1697966158.474074542;right;0.8032;0.1968;0.0478;1.0000
1697966158.482744087;right;0.8035;0.1965;-0.0401;1.0000
1697966158.500428361;right;0.8039;0.1961;-0.0405;1.0000
1697966158.509750841;right;0.8043;0.1957;-0.0409;1.0000
1697966158.523578845;right;0.8047;0.1953;-0.0413;1.0000
1697966158.533057095;right;0.8051;0.1949;0.0458;1.0000
1697966158.539808656;right;0.8055;0.1945;0.0454;1.0000
1697966158.547224921;right;0.8059;0.1941;0.0451;1.0000
1697966158.556647649;right;0.8063;0.1937;-0.0428;1.0000
1697966158.570819227;right;0.8066;0.1934;-0.0432;1.0000
1697966158.587812021;right;0.8070;0.1930;-0.0436;1.0000
1697966158.596207960;right;0.8074;0.1926;0.0435;1.0000
1697966158.608277555;right;0.8078;0.1922;0.0431;1.0000
1697966158.615589749;right;0.8082;0.1918;0.0427;1.0000
1697966158.629793897;right;0.8086;0.1914;-0.0451;1.0000
1697966158.646518163;right;0.8090;0.1910;0.0420;1.0000
1697966158.657354369;right;0.8093;0.1907;0.0416;1.0000
1697966158.665197253;right;0.8097;0.1903;0.0412;1.0000
1697966158.672293584;right;0.8101;0.1899;-0.0467;1.0000
1697966158.681448969;right;0.8105;0.1895;-0.0470;1.0000
1697966158.698826213;right;0.8109;0.1891;-0.0474;1.0000
1697966158.712776609;right;0.8113;0.1887;0.0396;1.0000
1697966158.725657240;right;0.8117;0.1883;0.0393;1.0000
1697966158.733206045;right;0.8120;0.1880;0.0389;1.0000
1697966158.742312793;right;0.8124;0.1876;-0.0490;1.0000
1697966158.754753835;right;0.8128;0.1872;-0.0494;1.0000
1697966158.768944403;right;0.8132;0.1868;0.0377;1.0000
1697966158.778927202;right;0.8136;0.1864;0.0373;1.0000
1697966158.791963951;right;0.8140;0.1860;0.0370;1.0000
1697966158.800564350;right;0.8143;0.1857;-0.0509;1.0000
1697966158.815696894;right;0.8147;0.1853;-0.0513;1.0000
1697966158.827541136;right;0.8151;0.1849;-0.0517;1.0000
1697966158.834947476;right;0.8155;0.1845;0.0354;1.0000
1697966158.849863552;right;0.8159;0.1841;0.0350;1.0000
1697966158.858109244;right;0.8163;0.1837;0.0347;1.0000
1697966158.870586667;right;0.8166;0.1834;0.0343;1.0000
1697966158.892945193;right;0.8171;0.1829;-0.0536;1.0000
1697966158.901590079;right;0.8174;0.1826;-0.0540;1.0000
1697966158.909733725;right;0.8178;0.1822;0.0331;1.0000
1697966158.922738701;right;0.8182;0.1818;0.0327;1.0000
1697966158.929200975;right;0.8186;0.1814;0.0323;1.0000
1697966158.938527172;right;0.8190;0.1810;-0.0555;1.0000
1697966158.961505837;right;0.8194;0.1806;-0.0559;1.0000
1697966158.967981719;right;0.8197;0.1803;0.0312;1.0000
1697966158.978185091;right;0.8201;0.1799;0.0308;1.0000
1697966158.992114011;right;0.8205;0.1795;0.0304;1.0000
1697966159.002094895;right;0.8209;0.1791;0.0300;1.0000
1697966159.011044569;right;0.8213;0.1787;-0.0579;1.0000
1697966159.026544292;right;0.8217;0.1783;-0.0582;1.0000
1697966159.043825707;right;0.8220;0.1780;0.0289;1.0000
1697966159.053713621;right;0.8224;0.1776;0.0285;1.0000
1697966159.060701150;right;0.8228;0.1772;0.0281;1.0000
1697966159.075077505;right;0.8232;0.1768;0.0277;1.0000
1697966159.084191026;right;0.8236;0.1764;-0.0601;1.0000
1697966159.108820746;right;0.8240;0.1760;-0.0605;1.0000
1697966159.112489161;right;0.8244;0.1756;0.0266;1.0000
1697966159.121040596;right;0.8247;0.1753;0.0262;1.0000
1697966159.132252571;right;0.8251;0.1749;0.0258;1.0000
1697966159.142773720;right;0.8255;0.1745;0.0254;1.0000
1697966159.154873647;right;0.8259;0.1741;-0.0624;1.0000
1697966159.162695435;right;0.8263;0.1737;-0.0628;1.0000
1697966159.176269626;right;0.8267;0.1733;0.0243;1.0000
1697966159.186394994;right;0.8270;0.1730;0.0239;1.0000
1697966159.200288937;right;0.8274;0.1726;0.0235;1.0000
1697966159.207710955;right;0.8278;0.1722;0.0231;1.0000
1697966159.215979479;right;0.8282;0.1718;0.0227;1.0000
1697966159.239683521;right;0.8286;0.1714;-0.0651;1.0000
1697966159.245431302;right;0.8290;0.1710;-0.0655;1.0000
1697966159.258420335;right;0.8293;0.1707;0.0216;1.0000
1697966159.269692040;right;0.8297;0.1703;0.0212;1.0000
1697966159.277046806;right;0.8301;0.1699;0.0208;1.0000
1697966159.285670231;right;0.8305;0.1695;0.0204;1.0000
1697966159.303909991;right;0.8309;0.1691;0.0200;1.0000
1697966159.311917817;right;0.8313;0.1687;0.0197;1.0000
1697966159.324282335;right;0.8316;0.1684;-0.0682;1.0000
1697966159.334292509;right;0.8320;0.1680;-0.0686;1.0000
1697966159.341838736;right;0.8324;0.1676;0.0186;1.0000
1697966159.362716783;right;0.8327;0.1673;0.0183;1.0000
1697966159.372064857;right;0.8330;0.1670;0.0179;1.0000
1697966159.380791451;right;0.8333;0.1667;0.0176;1.0000
1697966159.393406830;right;0.8336;0.1664;0.0173;1.0000
1697966159.399951838;right;0.8339;0.1661;0.0170;1.0000
1697966159.408298010;right;0.8342;0.1658;0.0167;1.0000
1697966159.418415142;right;0.8345;0.1655;0.0164;1.0000
1697966159.434667627;right;0.8348;0.1652;0.0161;1.0000
1697966159.446846037;right;0.8351;0.1649;0.0158;1.0000
1697966159.455388391;right;0.8354;0.1646;0.0155;1.0000
1697966159.468409283;right;0.8358;0.1642;0.0152;1.0000
1697966159.475711708;right;0.8361;0.1639;0.0148;1.0000
1697966159.485049398;right;0.8364;0.1636;0.0145;1.0000
1697966159.498465161;right;0.8367;0.1633;0.0142;1.0000
1697966159.513159195;right;0.8370;0.1630;0.0139;1.0000
1697966159.523622150;right;0.8373;0.1627;0.0136;1.0000
1697966159.532590352;right;0.8377;0.1623;0.0133;1.0000
1697966159.544319886;right;0.8380;0.1620;0.0129;1.0000
1697966159.552168749;right;0.8383;0.1617;0.0126;1.0000
1697966159.566604303;right;0.8386;0.1614;0.0123;1.0000
1697966159.583692497;right;0.8389;0.1611;0.0120;1.0000
1697966159.597352122;right;0.8393;0.1607;0.0117;1.0000
1697966159.603518144;right;0.8396;0.1604;0.0113;1.0000
1697966159.612482666;right;0.8399;0.1601;0.0110;1.0000
1697966159.626911079;right;0.8402;0.1598;0.0107;1.0000
1697966159.646226699;right;0.8405;0.1595;0.0104;1.0000
1697966159.658275951;right;0.8409;0.1591;0.0100;1.0000
1697966159.668644408;right;0.8412;0.1588;0.0097;1.0000
1697966159.677980299;right;0.8415;0.1585;0.0094;1.0000
1697966159.688505118;right;0.8418;0.1582;0.0091;1.0000
1697966159.706033752;right;0.8422;0.1578;0.0087;1.0000
1697966159.719181397;right;0.8425;0.1575;0.0084;1.0000
1697966159.731041712;right;0.8428;0.1572;0.0081;1.0000
1697966159.738935054;right;0.8431;0.1569;0.0078;1.0000
1697966159.747847699;right;0.8435;0.1565;0.0074;1.0000
1697966159.773889382;right;0.8438;0.1562;0.0071;1.0000
1697966159.789039794;right;0.8441;0.1559;0.0068;1.0000
1697966159.798124907;right;0.8445;0.1555;0.0065;1.0000
1697966159.805801894;right;0.8448;0.1552;0.0061;1.0000
1697966159.816634607;right;0.8451;0.1549;0.0058;1.0000
1697966159.846264834;right;0.8455;0.1545;0.0055;1.0000
1697966159.857845098;right;0.8458;0.1542;0.0051;1.0000
1697966159.864648664;right;0.8461;0.1539;0.0048;1.0000
1697966159.882178028;right;0.8464;0.1536;0.0045;1.0000
1697966159.896995296;right;0.8468;0.1532;0.0041;1.0000
1697966159.907162257;right;0.8471;0.1529;0.0038;1.0000
1697966159.917010440;right;0.8474;0.1526;0.0035;1.0000
1697966159.923833851;right;0.8478;0.1522;0.0031;1.0000
1697966159.931847098;right;0.8481;0.1519;0.0028;1.0000
1697966159.950132699;right;0.8484;0.1516;0.0025;1.0000
1697966159.965618799;right;0.8488;0.1512;0.0022;1.0000
1697966159.972175258;right;0.8491;0.1509;0.0018;1.0000
1697966159.978751413;right;0.8494;0.1506;0.0015;1.0000
1697966159.985393735;right;0.8498;0.1502;0.0012;1.0000
1697966160.012854450;right;0.8504;0.1496;0.0006;1.0000
1697966160.024933134;right;0.8507;0.1493;0.0003;1.0000
1697966160.037410863;right;0.8510;0.1490;-0.0001;1.0000
1697966160.043491675;right;0.8513;0.1487;-0.0004;1.0000
1697966160.066813822;right;0.8520;0.1480;-0.0010;1.0000
1697966160.080653643;right;0.8523;0.1477;-0.0014;1.0000
1697966160.092982310;right;0.8526;0.1474;-0.0017;1.0000
1697966160.099162683;right;0.8530;0.1470;-0.0020;1.0000
1697966160.106228403;right;0.8533;0.1467;-0.0024;1.0000
1697966160.114075564;right;0.8536;0.1464;-0.0027;1.0000
1697966160.147226730;right;0.8540;0.1460;-0.0030;1.0000
1697966160.153362538;right;0.8543;0.1457;-0.0034;1.0000
1697966160.161666357;right;0.8546;0.1454;-0.0037;1.0000
1697966160.169238432;right;0.8550;0.1450;-0.0040;1.0000
1697966160.183198714;right;0.8553;0.1447;-0.0044;1.0000
1697966160.201366916;right;0.8556;0.1444;-0.0047;1.0000
1697966160.205253500;right;0.8559;0.1441;-0.0050;1.0000
1697966160.216141996;right;0.8563;0.1437;-0.0054;1.0000
1697966160.222226388;right;0.8566;0.1434;-0.0057;1.0000
1697966160.237442962;right;0.8569;0.1431;-0.0060;1.0000
1697966160.254437254;right;0.8573;0.1427;-0.0064;1.0000
1697966160.263755009;right;0.8576;0.1424;-0.0067;1.0000
1697966160.271433841;right;0.8579;0.1421;-0.0070;1.0000
1697966160.278690997;right;0.8583;0.1417;-0.0073;1.0000
1697966160.286892641;right;0.8586;0.1414;-0.0077;1.0000
1697966160.302357911;right;0.8590;0.1410;-0.0081;1.0000
1697966160.314650985;right;0.8593;0.1407;-0.0084;1.0000
1697966160.320939632;right;0.8596;0.1404;-0.0087;1.0000
1697966160.330555880;right;0.8600;0.1400;-0.0091;1.0000
1697966160.338957523;right;0.8603;0.1397;-0.0094;1.0000
1697966160.346174842;right;0.8606;0.1394;-0.0097;1.0000
1697966160.365473779;right;0.8610;0.1390;-0.0100;1.0000
1697966160.385542222;right;0.8613;0.1387;-0.0104;1.0000
1697966160.387665371;right;0.8616;0.1384;-0.0107;1.0000
1697966160.389453125;right;0.8619;0.1381;-0.0110;1.0000
1697966160.400209283;right;0.8623;0.1377;-0.0113;1.0000
1697966160.406985941;right;0.8626;0.1374;-0.0117;1.0000
1697966160.415268285;right;0.8629;0.1371;-0.0120;1.0000
1697966160.434496592;right;0.8632;0.1368;-0.0123;1.0000
1697966160.446743433;right;0.8635;0.1365;-0.0126;1.0000
1697966160.456556965;right;0.8639;0.1361;-0.0129;1.0000
1697966160.468314893;right;0.8642;0.1358;-0.0133;1.0000
1697966160.474382163;right;0.8645;0.1355;-0.0136;1.0000
1697966160.500458967;right;0.8648;0.1352;-0.0139;1.0000
1697966160.506925815;right;0.8651;0.1349;-0.0142;1.0000
1697966160.513345928;right;0.8655;0.1345;-0.0145;1.0000
1697966160.524472458;right;0.8658;0.1342;-0.0149;1.0000
1697966160.530798270;right;0.8661;0.1339;-0.0152;1.0000
1697966160.551028255;right;0.8665;0.1335;-0.0156;1.0000
1697966160.565334843;right;0.8668;0.1332;-0.0159;1.0000
1697966160.572297746;right;0.8671;0.1329;-0.0162;1.0000
1697966160.579795486;right;0.8675;0.1325;-0.0166;1.0000
1697966160.586583839;right;0.8678;0.1322;-0.0169;1.0000
1697966160.600513723;right;0.8681;0.1319;-0.0172;1.0000
1697966160.616827901;right;0.8685;0.1315;-0.0175;1.0000
1697966160.625095445;right;0.8687;0.1313;-0.0178;1.0000
1697966160.636655882;right;0.8690;0.1310;-0.0181;1.0000
1697966160.644461500;right;0.8693;0.1307;-0.0184;1.0000
1697966160.656732699;right;0.8697;0.1303;-0.0187;1.0000
1697966160.672896902;right;0.8700;0.1300;-0.0191;1.0000
1697966160.679335402;right;0.8703;0.1297;-0.0194;1.0000
1697966160.686284159;right;0.8706;0.1294;-0.0197;1.0000
1697966160.695042167;right;0.8709;0.1291;-0.0200;1.0000
1697966160.704828104;right;0.8712;0.1288;-0.0203;1.0000
1697966160.714714138;right;0.8715;0.1285;-0.0206;1.0000
1697966160.730473162;right;0.8718;0.1282;-0.0209;1.0000
1697966160.738267774;right;0.8721;0.1279;-0.0212;1.0000
1697966160.745781858;right;0.8724;0.1276;-0.0215;1.0000
1697966160.757973378;right;0.8727;0.1273;-0.0218;1.0000
1697966160.764909161;right;0.8730;0.1270;-0.0221;1.0000
1697966160.797258250;right;0.8733;0.1267;-0.0224;1.0000
1697966160.799611076;right;0.8736;0.1264;-0.0226;1.0000
1697966160.801908790;right;0.8739;0.1261;-0.0230;1.0000
1697966160.813912542;right;0.8741;0.1259;-0.0232;1.0000
1697966160.822030798;right;0.8744;0.1256;-0.0235;1.0000
1697966160.844491987;right;0.8748;0.1252;-0.0238;1.0000
1697966160.853692572;right;0.8750;0.1250;-0.0241;1.0000
1697966160.863119375;right;0.8753;0.1247;-0.0244;1.0000
1697966160.872773225;right;0.8756;0.1244;-0.0247;1.0000
1697966160.878774557;right;0.8759;0.1241;-0.0250;1.0000
1697966160.888891702;right;0.8762;0.1238;-0.0253;1.0000
1697966160.900762401;right;0.8765;0.1235;-0.0255;1.0000
1697966160.912976101;right;0.8767;0.1233;-0.0258;1.0000
1697966160.924085031;right;0.8770;0.1230;-0.0261;1.0000
1697966160.933130723;right;0.8773;0.1227;-0.0264;1.0000
1697966160.941407070;right;0.8776;0.1224;-0.0267;1.0000
1697966160.949894268;right;0.8779;0.1221;-0.0269;1.0000
1697966160.963971641;right;0.8781;0.1219;-0.0272;1.0000
1697966160.974054003;right;0.8784;0.1216;-0.0275;1.0000
1697966160.983953774;right;0.8787;0.1213;-0.0278;1.0000
1697966160.996089252;right;0.8789;0.1211;-0.0280;1.0000
1697966161.003457396;right;0.8792;0.1208;-0.0283;1.0000
1697966161.013153508;right;0.8795;0.1205;-0.0286;1.0000
1697966161.031679877;right;0.8798;0.1202;-0.0288;1.0000
1697966161.044893615;right;0.8800;0.1200;-0.0291;1.0000
1697966161.057413741;right;0.8803;0.1197;-0.0294;1.0000
1697966161.064928081;right;0.8806;0.1194;-0.0296;1.0000
1697966161.077558027;right;0.8808;0.1192;-0.0299;1.0000
1697966161.088093501;right;0.8811;0.1189;-0.0302;1.0000
1697966161.100807794;right;0.8813;0.1187;-0.0304;1.0000
1697966161.112601428;right;0.8816;0.1184;-0.0307;1.0000
1697966161.120313001;right;0.8818;0.1182;-0.0309;1.0000
1697966161.139525307;right;0.8821;0.1179;-0.0312;1.0000
1697966161.147939327;right;0.8824;0.1176;-0.0314;1.0000
1697966161.156689048;right;0.8826;0.1174;-0.0317;1.0000
1697966161.164692395;right;0.8829;0.1171;-0.0319;1.0000
1697966161.175243693;right;0.8831;0.1169;-0.0322;1.0000
1697966161.185604374;right;0.8834;0.1166;-0.0324;1.0000
1697966161.204520127;right;0.8836;0.1164;-0.0327;1.0000
1697966161.213833095;right;0.8838;0.1162;-0.0329;1.0000
1697966161.224046417;right;0.8841;0.1159;-0.0332;1.0000
1697966161.233624703;right;0.8843;0.1157;-0.0334;1.0000
1697966161.241639043;right;0.8846;0.1154;-0.0337;1.0000
1697966161.267675493;right;0.8848;0.1152;-0.0339;1.0000
1697966161.275807892;right;0.8850;0.1150;-0.0341;1.0000
1697966161.286194447;right;0.8853;0.1147;-0.0344;1.0000
1697966161.295358502;right;0.8855;0.1145;-0.0346;1.0000
1697966161.315971396;right;0.8858;0.1142;-0.0348;1.0000
1697966161.323611116;right;0.8860;0.1140;-0.0351;1.0000
1697966161.331340057;right;0.8862;0.1138;-0.0353;1.0000
1697966161.338892865;right;0.8864;0.1136;-0.0355;1.0000
1697966161.349201501;right;0.8867;0.1133;-0.0357;1.0000
1697966161.358846394;right;0.8869;0.1131;-0.0360;1.0000
1697966161.375278491;right;0.8871;0.1129;-0.0362;1.0000
1697966161.387039319;right;0.8873;0.1127;-0.0364;1.0000
1697966161.395504263;right;0.8875;0.1125;0.0509;1.0000
1697966161.403860232;right;0.8877;0.1123;0.0507;1.0000
1697966161.416365552;right;0.8879;0.1121;0.0505;1.0000
1697966161.424490710;right;0.8880;0.1120;0.0503;1.0000
1697966161.447008578;right;0.8882;0.1118;0.0502;1.0000
1697966161.452073751;right;0.8884;0.1116;0.0500;1.0000
1697966161.462489331;right;0.8886;0.1114;0.0498;1.0000
1697966161.472222091;right;0.8887;0.1113;0.0496;1.0000
1697966161.479922320;right;0.8889;0.1111;0.0494;1.0000
1697966161.495888265;right;0.8891;0.1109;0.0493;1.0000
1697966161.508649914;right;0.8893;0.1107;0.0491;1.0000
1697966161.517097874;right;0.8895;0.1105;0.0489;1.0000
1697966161.528579138;right;0.8897;0.1103;0.0487;1.0000
1697966161.536758314;right;0.8899;0.1101;0.0485;1.0000
1697966161.544715527;right;0.8901;0.1099;0.0483;1.0000
1697966161.555827262;right;0.8903;0.1097;0.0481;1.0000
1697966161.575431835;right;0.8905;0.1095;0.0479;1.0000
1697966161.587469250;right;0.8907;0.1093;0.0477;1.0000
1697966161.594481868;right;0.8909;0.1091;0.0475;1.0000
1697966161.615777996;right;0.8911;0.1089;-0.0402;1.0000
1697966161.617717691;right;0.8913;0.1087;-0.0404;1.0000
1697966161.630149221;right;0.8916;0.1084;-0.0406;1.0000
1697966161.640975475;right;0.8918;0.1082;-0.0409;1.0000
1697966161.647953262;right;0.8920;0.1080;-0.0411;1.0000
1697966161.656784158;right;0.8922;0.1078;0.0462;1.0000
1697966161.685790934;right;0.8924;0.1076;0.0460;1.0000
1697966161.693390816;right;0.8926;0.1074;-0.0417;1.0000
1697966161.699479438;right;0.8928;0.1072;-0.0419;1.0000
1697966161.705985379;right;0.8930;0.1070;0.0453;1.0000
1697966161.716676140;right;0.8933;0.1067;0.0451;1.0000
1697966161.724071456;right;0.8935;0.1065;-0.0425;1.0000
1697966161.746253500;right;0.8937;0.1063;-0.0428;1.0000
1697966161.756791323;right;0.8939;0.1061;0.0445;1.0000
1697966161.762353994;right;0.8941;0.1059;0.0443;1.0000
1697966161.771369999;right;0.8943;0.1057;-0.0434;1.0000
1697966161.782333521;right;0.8945;0.1055;-0.0436;1.0000
1697966161.796597551;right;0.8947;0.1053;-0.0438;1.0000
1697966161.812772297;right;0.8949;0.1051;0.0434;1.0000
1697966161.819114263;right;0.8951;0.1049;0.0432;1.0000
1697966161.829370506;right;0.8954;0.1046;0.0430;1.0000
1697966161.834578715;right;0.8956;0.1044;-0.0447;1.0000
1697966161.842375540;right;0.8958;0.1042;-0.0449;1.0000
1697966161.864065708;right;0.8960;0.1040;-0.0451;1.0000
1697966161.870406080;right;0.8962;0.1038;0.0422;1.0000
1697966161.882307816;right;0.8964;0.1036;0.0420;1.0000
1697966161.887807029;right;0.8966;0.1034;0.0418;1.0000
1697966161.896798599;right;0.8968;0.1032;-0.0459;1.0000
1697966161.904285126;right;0.8970;0.1030;-0.0461;1.0000
1697966161.920562391;right;0.8973;0.1027;0.0411;1.0000
1697966161.927224109;right;0.8975;0.1025;0.0409;1.0000
1697966161.936330598;right;0.8977;0.1023;-0.0468;1.0000
1697966161.942364781;right;0.8979;0.1021;-0.0470;1.0000
1697966161.951355465;right;0.8981;0.1019;0.0403;1.0000
1697966161.963350668;right;0.8983;0.1017;0.0401;1.0000
1697966161.972719936;right;0.8985;0.1015;0.0399;1.0000
1697966161.988819714;right;0.8987;0.1013;-0.0478;1.0000
1697966162.001848529;right;0.8989;0.1011;-0.0480;1.0000
1697966162.008913388;right;0.8991;0.1009;-0.0482;1.0000
1697966162.016868392;right;0.8994;0.1006;0.0390;1.0000
1697966162.028220810;right;0.8996;0.1004;0.0388;1.0000
1697966162.035336865;right;0.8998;0.1002;0.0386;1.0000
1697966162.056580230;right;0.9000;0.1000;-0.0491;1.0000
1697966162.059157214;right;0.9002;0.0998;-0.0493;1.0000
1697966162.068857763;right;0.9004;0.0996;-0.0495;1.0000
1697966162.080961839;right;0.9006;0.0994;-0.0497;1.0000
1697966162.092020404;right;0.9008;0.0992;0.0375;1.0000
1697966162.100224957;right;0.9010;0.0990;0.0373;1.0000
1697966162.111942202;right;0.9012;0.0988;0.0371;1.0000
1697966162.125108924;right;0.9015;0.0985;-0.0505;1.0000
1697966162.135548471;right;0.9017;0.0983;-0.0508;1.0000
1697966162.147045595;right;0.9019;0.0981;0.0365;1.0000
1697966162.155874009;right;0.9021;0.0979;0.0363;1.0000
1697966162.173030190;right;0.9023;0.0977;0.0361;1.0000
1697966162.188178283;right;0.9025;0.0975;-0.0516;1.0000
1697966162.198679294;right;0.9027;0.0973;-0.0518;1.0000
1697966162.209367169;right;0.9029;0.0971;0.0354;1.0000
1697966162.219415613;right;0.9031;0.0969;0.0352;1.0000
1697966162.238507317;right;0.9034;0.0966;0.0350;1.0000
1697966162.246036741;right;0.9036;0.0964;-0.0526;1.0000
1697966162.257279927;right;0.9038;0.0962;-0.0529;1.0000
1697966162.264510677;right;0.9040;0.0960;0.0344;1.0000
1697966162.273396036;right;0.9042;0.0958;0.0342;1.0000
1697966162.283420196;right;0.9044;0.0956;0.0340;1.0000
1697966162.295671924;right;0.9046;0.0954;-0.0537;1.0000
1697966162.310746664;right;0.9048;0.0952;-0.0539;1.0000
1697966162.323299026;right;0.9050;0.0950;0.0333;1.0000
1697966162.330192997;right;0.9052;0.0948;0.0331;1.0000
1697966162.339163361;right;0.9055;0.0945;0.0329;1.0000
1697966162.354181324;right;0.9057;0.0943;-0.0548;1.0000
